timestamp_utc,date,ticker,target_weight,score,selected
2026-05-29T20:04:51.020529+00:00,2026-05-29,SGOV,0.6737771073788985,,false
2026-05-29T20:04:51.020529+00:00,2026-05-29,XLK,0.19695195843882662,1.8783943629349715,true
2026-05-29T20:04:51.020529+00:00,2026-05-29,SMH,0.1292709341822748,2.023054694256068,true
