timestamp_utc,date,ticker,target_weight,score,selected
2026-05-22T18:50:49.002754+00:00,2026-05-22,SGOV,0.6756116787328323,,false
2026-05-22T18:50:49.002754+00:00,2026-05-22,XLK,0.19583841469054755,1.5800258786684942,true
2026-05-22T18:50:49.002754+00:00,2026-05-22,SMH,0.1285499065766201,1.8434127947318757,true
2026-05-26T20:02:37.363655+00:00,2026-05-26,SGOV,0.6803012634332355,,false
2026-05-26T20:02:37.363655+00:00,2026-05-26,XLK,0.19352254735757538,1.7361113786211457,true
2026-05-26T20:02:37.363655+00:00,2026-05-26,SMH,0.12617618920918908,2.051738599237168,true
2026-05-27T20:04:01.943608+00:00,2026-05-27,SGOV,0.679660712348427,,false
2026-05-27T20:04:01.943608+00:00,2026-05-27,XLK,0.1944395812906333,1.660150270733756,true
2026-05-27T20:04:01.943608+00:00,2026-05-27,SMH,0.12589970636093975,1.9618388286174313,true
